,osmid,y,x,street_count,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
228,2822877874,51.0271016,13.7657807,3,13.7657807,51.0271016,,,POINT (13.7657807 51.0271016),5.0,2.0,None,None
229,12961670,51.024629,13.7659828,4,13.7659828,51.024629,,,POINT (13.7659828 51.024629),5.0,2.0,None,None
230,536582,51.0261127,13.767796,4,13.767796,51.0261127,,,POINT (13.767796 51.0261127),5.0,2.0,None,None
231,30151411,51.0288923,13.7702219,3,13.7702219,51.0288923,,,POINT (13.7702219 51.0288923),5.0,2.0,None,None
232,86672193,51.0242928,13.7712152,3,13.7712152,51.0242928,,,POINT (13.7712152 51.0242928),5.0,2.0,None,None
233,536584,51.0331228,13.7745187,3,13.7745187,51.0331228,crossing,,POINT (13.7745187 51.0331228),5.0,2.0,None,None
234,18627204,51.033258,13.7746505,3,13.7746505,51.033258,crossing,,POINT (13.7746505 51.033258),5.0,2.0,None,None
235,18627196,51.0328522,13.7752355,4,13.7752355,51.0328522,,,POINT (13.7752355 51.0328522),5.0,2.0,None,None
236,18627197,51.0328821,13.7742477,3,13.7742477,51.0328821,,,POINT (13.7742477 51.0328821),5.0,2.0,None,None
237,536589,51.0380854,13.7885694,4,13.7885694,51.0380854,,,POINT (13.7885694 51.0380854),6.0,3.0,None,None
238,33477162,51.0380898,13.7883609,4,13.7883609,51.0380898,,,POINT (13.7883609 51.0380898),6.0,3.0,None,None
239,30587879,51.0392391,13.7886233,4,13.7886233,51.0392391,,,POINT (13.7886233 51.0392391),6.0,3.0,None,None
240,33412227,51.0378647,13.7910291,3,13.7910291,51.0378647,,,POINT (13.7910291 51.0378647),6.0,3.0,None,None
241,536652,51.0459828,13.7549353,4,13.7549353,51.0459828,,,POINT (13.7549353 51.0459828),5.0,3.0,None,None
242,252412801,51.0438471,13.7605397,3,13.7605397,51.0438471,,,POINT (13.7605397 51.0438471),5.0,3.0,None,None
243,18629762,51.0462152,13.7550822,4,13.7550822,51.0462152,,,POINT (13.7550822 51.0462152),5.0,3.0,None,None
244,536655,51.0497344,13.7571597,4,13.7571597,51.0497344,,,POINT (13.7571597 51.0497344),5.0,3.0,None,None
245,27145652,51.0494831,13.7586974,4,13.7586974,51.0494831,,,POINT (13.7586974 51.0494831),5.0,3.0,None,None
246,25873167,51.0500537,13.7554683,3,13.7554683,51.0500537,,,POINT (13.7554683 51.0500537),5.0,3.0,None,None
247,264218470,51.0474528,13.7558439,3,13.7558439,51.0474528,,,POINT (13.7558439 51.0474528),5.0,3.0,None,None
248,29539255,51.0514668,13.7577655,3,13.7577655,51.0514668,,,POINT (13.7577655 51.0514668),5.0,3.0,None,None
249,536656,51.0522572,13.7580421,3,13.7580421,51.0522572,,,POINT (13.7580421 51.0522572),5.0,3.0,None,None
250,3899207524,51.0533042,13.7583684,3,13.7583684,51.0533042,,,POINT (13.7583684 51.0533042),5.0,3.0,None,None
251,3855363,51.0522749,13.7569973,4,13.7569973,51.0522749,,,POINT (13.7569973 51.0522749),5.0,3.0,None,None
252,536663,51.0509022,13.7044002,4,13.7044002,51.0509022,,,POINT (13.7044002 51.0509022),3.0,3.0,1,1
253,21527849,51.0507227,13.7036759,4,13.7036759,51.0507227,,,POINT (13.7036759 51.0507227),3.0,3.0,1,1
254,536667,51.0579507,13.6889062,3,13.6889062,51.0579507,,,POINT (13.6889062 51.0579507),3.0,4.0,None,None
255,21647397,51.0574572,13.6877452,3,13.6877452,51.0574572,,,POINT (13.6877452 51.0574572),3.0,4.0,None,None
256,21647058,51.0594625,13.6895466,3,13.6895466,51.0594625,,,POINT (13.6895466 51.0594625),3.0,4.0,None,None
257,536670,51.0784127,13.6909411,4,13.6909411,51.0784127,,,POINT (13.6909411 51.0784127),3.0,4.0,None,None
258,24945363,51.0784712,13.6907865,3,13.6907865,51.0784712,,,POINT (13.6907865 51.0784712),3.0,4.0,None,None
259,2075220,51.0817253,13.6932193,4,13.6932193,51.0817253,,,POINT (13.6932193 51.0817253),3.0,5.0,None,None
260,536672,51.0580693,13.7100775,4,13.7100775,51.0580693,,,POINT (13.7100775 51.0580693),3.0,4.0,None,None
261,21552164,51.0573073,13.7094678,3,13.7094678,51.0573073,,,POINT (13.7094678 51.0573073),3.0,3.0,1,1
262,1630023963,51.0601344,13.6967243,3,13.6967243,51.0601344,,,POINT (13.6967243 51.0601344),3.0,4.0,None,None
263,25236455,51.0590458,13.7108525,3,13.7108525,51.0590458,,,POINT (13.7108525 51.0590458),3.0,4.0,None,None
264,21552163,51.0572243,13.7126387,4,13.7126387,51.0572243,,,POINT (13.7126387 51.0572243),3.0,3.0,1,1
265,536673,51.0437664,13.7009192,1,13.7009192,51.0437664,,,POINT (13.7009192 51.0437664),3.0,3.0,1,0
266,3148167645,51.0437406,13.7023163,3,13.7023163,51.0437406,,,POINT (13.7023163 51.0437406),3.0,3.0,1,0
267,536674,51.0426913,13.6912138,5,13.6912138,51.0426913,,,POINT (13.6912138 51.0426913),3.0,3.0,0,0
268,24555604,51.0410336,13.69147,4,13.69147,51.0410336,,,POINT (13.69147 51.0410336),3.0,3.0,0,0
269,3148167644,51.0428438,13.6923755,3,13.6923755,51.0428438,,,POINT (13.6923755 51.0428438),3.0,3.0,0,0
270,24555637,51.0434487,13.6909289,4,13.6909289,51.0434487,,,POINT (13.6909289 51.0434487),3.0,3.0,0,0
271,21527829,51.0425163,13.6879025,4,13.6879025,51.0425163,,,POINT (13.6879025 51.0425163),3.0,3.0,0,0
272,24556069,51.0418499,13.6899332,3,13.6899332,51.0418499,,,POINT (13.6899332 51.0418499),3.0,3.0,0,0
273,536675,51.0421997,13.6781271,4,13.6781271,51.0421997,,,POINT (13.6781271 51.0421997),2.0,3.0,None,None
274,21617167,51.0425556,13.6776033,3,13.6776033,51.0425556,,,POINT (13.6776033 51.0425556),2.0,3.0,None,None
275,3148489416,51.0423029,13.6801255,4,13.6801255,51.0423029,,,POINT (13.6801255 51.0423029),3.0,3.0,0,0
276,24681003,51.0419587,13.677149,3,13.677149,51.0419587,,,POINT (13.677149 51.0419587),2.0,3.0,None,None
277,536676,51.0405173,13.6735609,3,13.6735609,51.0405173,,,POINT (13.6735609 51.0405173),2.0,3.0,None,None
278,21617177,51.0412331,13.6730311,3,13.6730311,51.0412331,,,POINT (13.6730311 51.0412331),2.0,3.0,None,None
279,29958207,51.0404528,13.6732928,3,13.6732928,51.0404528,,,POINT (13.6732928 51.0404528),2.0,3.0,None,None
280,24681002,51.0412949,13.6755883,3,13.6755883,51.0412949,,,POINT (13.6755883 51.0412949),2.0,3.0,None,None
281,536677,51.0400795,13.6603921,4,13.6603921,51.0400795,,,POINT (13.6603921 51.0400795),2.0,3.0,None,None
282,21540505,51.0406259,13.6602748,3,13.6602748,51.0406259,,,POINT (13.6602748 51.0406259),2.0,3.0,None,None
283,66787927,51.0400417,13.6646108,3,13.6646108,51.0400417,,,POINT (13.6646108 51.0400417),2.0,3.0,None,None
284,24942426,51.0392818,13.661048,1,13.661048,51.0392818,,,POINT (13.661048 51.0392818),2.0,3.0,None,None
285,21525612,51.0399839,13.6594136,3,13.6594136,51.0399839,,,POINT (13.6594136 51.0399839),2.0,3.0,None,None
286,1346157,51.0342438,13.7404485,3,13.7404485,51.0342438,,,POINT (13.7404485 51.0342438),4.0,2.0,None,None
287,1346158,51.0347012,13.7381717,4,13.7381717,51.0347012,,,POINT (13.7381717 51.0347012),4.0,2.0,None,None
288,24951726,51.0331433,13.7373874,4,13.7373874,51.0331433,,,POINT (13.7373874 51.0331433),4.0,2.0,None,None
289,1346160,51.0351793,13.7357917,4,13.7357917,51.0351793,,,POINT (13.7357917 51.0351793),4.0,2.0,None,None
290,1346162,51.0355949,13.7337163,3,13.7337163,51.0355949,,,POINT (13.7337163 51.0355949),4.0,2.0,None,None
291,1346165,51.033609,13.735074,4,13.735074,51.033609,,,POINT (13.735074 51.033609),4.0,2.0,None,None
292,3855349,51.0383907,13.7350473,3,13.7350473,51.0383907,,,POINT (13.7350473 51.0383907),4.0,3.0,1,0
293,3855346,51.0324381,13.7322134,4,13.7322134,51.0324381,,,POINT (13.7322134 51.0324381),4.0,2.0,None,None
294,29510407,51.0334046,13.7360858,3,13.7360858,51.0334046,,,POINT (13.7360858 51.0334046),4.0,2.0,None,None
295,31057460,51.0320769,13.7343417,3,13.7343417,51.0320769,,,POINT (13.7343417 51.0320769),4.0,2.0,None,None
296,1274534961,51.0352885,13.7400738,1,13.7400738,51.0352885,,,POINT (13.7400738 51.0352885),4.0,2.0,None,None
297,247839366,51.0327087,13.739573,3,13.739573,51.0327087,,,POINT (13.739573 51.0327087),4.0,2.0,None,None
298,36299820,51.0197281,13.7335202,3,13.7335202,51.0197281,,,POINT (13.7335202 51.0197281),4.0,2.0,None,None
299,2071674,51.0317874,13.7272118,4,13.7272118,51.0317874,,,POINT (13.7272118 51.0317874),4.0,2.0,None,None
300,518252065,51.0319213,13.7276418,3,13.7276418,51.0319213,,,POINT (13.7276418 51.0319213),4.0,2.0,None,None
301,11769758,51.0319166,13.7269287,4,13.7269287,51.0319166,,,POINT (13.7269287 51.0319166),4.0,2.0,None,None
302,534316145,51.0315746,13.7276735,3,13.7276735,51.0315746,,,POINT (13.7276735 51.0315746),4.0,2.0,None,None
303,2071676,51.0407546,13.7360713,3,13.7360713,51.0407546,,,POINT (13.7360713 51.0407546),4.0,3.0,1,0
304,18178669,51.04349,13.7283211,3,13.7283211,51.04349,,,POINT (13.7283211 51.04349),4.0,3.0,0,0
305,2071682,51.0587143,13.7260792,4,13.7260792,51.0587143,,,POINT (13.7260792 51.0587143),4.0,4.0,0,0
306,7101166877,51.0628168,13.7169107,2,13.7169107,51.0628168,,,POINT (13.7169107 51.0628168),4.0,4.0,0,0
307,2287857538,51.0583529,13.730809,3,13.730809,51.0583529,,,POINT (13.730809 51.0583529),4.0,4.0,0,0
308,7093468874,51.0584352,13.7265332,2,13.7265332,51.0584352,,,POINT (13.7265332 51.0584352),4.0,4.0,0,0
309,2071683,51.0179943,13.7039696,4,13.7039696,51.0179943,,,POINT (13.7039696 51.0179943),3.0,2.0,None,None
310,339744917,51.0179778,13.7033498,3,13.7033498,51.0179778,,,POINT (13.7033498 51.0179778),3.0,2.0,None,None
311,3247429866,51.0177477,13.7034911,3,13.7034911,51.0177477,,,POINT (13.7034911 51.0177477),3.0,2.0,None,None
312,143530478,51.0166439,13.704432,3,13.704432,51.0166439,,,POINT (13.704432 51.0166439),3.0,2.0,None,None
313,11306096,51.0150373,13.7067124,3,13.7067124,51.0150373,,,POINT (13.7067124 51.0150373),3.0,2.0,None,None
314,2071687,51.0127118,13.6940387,4,13.6940387,51.0127118,,,POINT (13.6940387 51.0127118),3.0,1.0,None,None
315,2577211806,51.0123567,13.6905413,3,13.6905413,51.0123567,,,POINT (13.6905413 51.0123567),3.0,1.0,None,None
316,4992688758,51.0130354,13.6968539,1,13.6968539,51.0130354,,,POINT (13.6968539 51.0130354),3.0,1.0,None,None
317,14903984,51.0116214,13.6934057,3,13.6934057,51.0116214,,,POINT (13.6934057 51.0116214),3.0,1.0,None,None
318,12361919,51.0133473,13.6951041,3,13.6951041,51.0133473,,,POINT (13.6951041 51.0133473),3.0,1.0,None,None
319,2071688,51.0099581,13.6923833,4,13.6923833,51.0099581,,,POINT (13.6923833 51.0099581),3.0,1.0,None,None
320,15018003,51.0100585,13.6917386,3,13.6917386,51.0100585,,,POINT (13.6917386 51.0100585),3.0,1.0,None,None
321,572494356,51.0115063,13.6933346,3,13.6933346,51.0115063,,,POINT (13.6933346 51.0115063),3.0,1.0,None,None
322,11297128,51.0091028,13.6917664,4,13.6917664,51.0091028,,,POINT (13.6917664 51.0091028),3.0,1.0,None,None
323,15018016,51.0099572,13.6946675,1,13.6946675,51.0099572,,,POINT (13.6946675 51.0099572),3.0,1.0,None,None
324,2071704,51.0300545,13.7222897,4,13.7222897,51.0300545,,,POINT (13.7222897 51.0300545),4.0,2.0,None,None
325,15509175,51.0302745,13.7220972,4,13.7220972,51.0302745,,,POINT (13.7220972 51.0302745),4.0,2.0,None,None
326,5599381,51.0307642,13.7243263,4,13.7243263,51.0307642,,,POINT (13.7243263 51.0307642),4.0,2.0,None,None
327,15510159,51.0296522,13.7226433,3,13.7226433,51.0296522,,,POINT (13.7226433 51.0296522),4.0,2.0,None,None
328,2071705,51.030689,13.721733,3,13.721733,51.030689,,,POINT (13.721733 51.030689),4.0,2.0,None,None
329,5599378,51.0316234,13.7227426,4,13.7227426,51.0316234,,,POINT (13.7227426 51.0316234),4.0,2.0,None,None
330,2071706,51.0303152,13.7207105,3,13.7207105,51.0303152,,,POINT (13.7207105 51.0303152),4.0,2.0,None,None
331,5599377,51.0307979,13.7196304,4,13.7196304,51.0307979,,,POINT (13.7196304 51.0307979),4.0,2.0,None,None
332,15509164,51.0299122,13.7210547,4,13.7210547,51.0299122,,,POINT (13.7210547 51.0299122),4.0,2.0,None,None
333,2071708,51.0329684,13.7147696,4,13.7147696,51.0329684,,,POINT (13.7147696 51.0329684),4.0,2.0,None,None
334,24969445,51.0323094,13.7162487,4,13.7162487,51.0323094,,,POINT (13.7162487 51.0323094),4.0,2.0,None,None
335,27229387,51.0344423,13.7164711,4,13.7164711,51.0344423,,,POINT (13.7164711 51.0344423),4.0,2.0,None,None
336,16075660,51.030373,13.7118647,3,13.7118647,51.030373,,,POINT (13.7118647 51.030373),3.0,2.0,None,None
337,2071714,51.0322756,13.7213008,4,13.7213008,51.0322756,,,POINT (13.7213008 51.0322756),4.0,2.0,None,None
338,26664997,51.0329354,13.719815,4,13.719815,51.0329354,,,POINT (13.719815 51.0329354),4.0,2.0,None,None
339,534339050,51.0334755,13.7226588,4,13.7226588,51.0334755,,,POINT (13.7226588 51.0334755),4.0,2.0,None,None
340,237166269,51.0352156,13.7138162,3,13.7138162,51.0352156,,,POINT (13.7138162 51.0352156),3.0,2.0,None,None
341,11766856,51.0390315,13.7148058,3,13.7148058,51.0390315,,,POINT (13.7148058 51.0390315),4.0,3.0,0,0
342,2071719,51.0482237,13.7486752,3,13.7486752,51.0482237,,,POINT (13.7486752 51.0482237),5.0,3.0,None,None
343,2071720,51.048911,13.7490185,4,13.7490185,51.048911,,,POINT (13.7490185 51.048911),5.0,3.0,None,None
344,25599929,51.0509512,13.7499031,4,13.7499031,51.0509512,,,POINT (13.7499031 51.0509512),5.0,3.0,None,None
345,2071721,51.0482231,13.752161,4,13.752161,51.0482231,,,POINT (13.752161 51.0482231),5.0,3.0,None,None
346,738655380,51.0493559,13.7470134,1,13.7470134,51.0493559,,,POINT (13.7470134 51.0493559),4.0,3.0,1,1
347,18629852,51.0471758,13.7516133,3,13.7516133,51.0471758,,,POINT (13.7516133 51.0471758),5.0,3.0,None,None
348,3855365,51.0503459,13.7533007,4,13.7533007,51.0503459,,,POINT (13.7533007 51.0503459),5.0,3.0,None,None
349,25873166,51.0477935,13.7543695,4,13.7543695,51.0477935,,,POINT (13.7543695 51.0477935),5.0,3.0,None,None
350,2072800,51.0241668,13.7973593,3,13.7973593,51.0241668,,,POINT (13.7973593 51.0241668),6.0,2.0,None,None
351,36628238,51.0262307,13.7994075,3,13.7994075,51.0262307,,,POINT (13.7994075 51.0262307),6.0,2.0,None,None
352,30709473,51.0238292,13.7981997,3,13.7981997,51.0238292,,,POINT (13.7981997 51.0238292),6.0,2.0,None,None
353,255416047,51.0244504,13.7966219,3,13.7966219,51.0244504,,,POINT (13.7966219 51.0244504),6.0,2.0,None,None
354,2072802,51.0273731,13.8004801,4,13.8004801,51.0273731,,,POINT (13.8004801 51.0273731),6.0,2.0,None,None
355,36628232,51.0284036,13.8012874,3,13.8012874,51.0284036,,,POINT (13.8012874 51.0284036),6.0,2.0,None,None
356,2274921120,51.0272685,13.8003961,4,13.8003961,51.0272685,,,POINT (13.8003961 51.0272685),6.0,2.0,None,None
357,29514034,51.0281933,13.7965544,3,13.7965544,51.0281933,,,POINT (13.7965544 51.0281933),6.0,2.0,None,None
358,2072807,51.0111581,13.8079371,4,13.8079371,51.0111581,,,POINT (13.8079371 51.0111581),6.0,1.0,None,None
359,1485594848,51.0111939,13.8080454,4,13.8080454,51.0111939,,,POINT (13.8080454 51.0111939),6.0,1.0,None,None
360,1485594778,51.0107105,13.808684,3,13.808684,51.0107105,,,POINT (13.808684 51.0107105),6.0,1.0,None,None
361,2072813,51.0322584,13.7599423,1,13.7599423,51.0322584,,,POINT (13.7599423 51.0322584),5.0,2.0,None,None
362,6280246487,51.0334628,13.7608763,3,13.7608763,51.0334628,,,POINT (13.7608763 51.0334628),5.0,2.0,None,None
363,2072814,51.0335981,13.7558486,1,13.7558486,51.0335981,,,POINT (13.7558486 51.0335981),5.0,2.0,None,None
364,2072815,51.0351479,13.7566662,3,13.7566662,51.0351479,,,POINT (13.7566662 51.0351479),5.0,2.0,None,None
365,25479300,51.0341585,13.7591467,3,13.7591467,51.0341585,,,POINT (13.7591467 51.0341585),5.0,2.0,None,None
366,30261569,51.0361178,13.7542354,3,13.7542354,51.0361178,,,POINT (13.7542354 51.0361178),5.0,2.0,None,None
367,2072816,51.0368373,13.7524141,3,13.7524141,51.0368373,,,POINT (13.7524141 51.0368373),5.0,3.0,None,None
368,244038925,51.0376447,13.7485001,3,13.7485001,51.0376447,crossing,,POINT (13.7485001 51.0376447),4.0,3.0,1,0
369,2075213,51.0017795,13.7938279,3,13.7938279,51.0017795,,,POINT (13.7938279 51.0017795),6.0,1.0,None,None
370,2075218,51.0096359,13.7838708,3,13.7838708,51.0096359,,,POINT (13.7838708 51.0096359),6.0,1.0,None,None
371,2366047729,51.0024101,13.7947281,3,13.7947281,51.0024101,,,POINT (13.7947281 51.0024101),6.0,1.0,None,None
372,2075215,50.998606,13.7996162,4,13.7996162,50.998606,,,POINT (13.7996162 50.998606),6.0,1.0,None,None
373,25755498,50.9984924,13.7995,4,13.7995,50.9984924,,,POINT (13.7995 50.9984924),6.0,1.0,None,None
374,3242266970,51.0095678,13.7837253,4,13.7837253,51.0095678,,,POINT (13.7837253 51.0095678),6.0,1.0,None,None
375,196210270,51.0128816,13.7778412,4,13.7778412,51.0128816,,,POINT (13.7778412 51.0128816),5.0,1.0,None,None
376,25096430,51.0819373,13.6931625,4,13.6931625,51.0819373,,,POINT (13.6931625 51.0819373),3.0,5.0,None,None
377,3869392962,51.0820727,13.696813,3,13.696813,51.0820727,,,POINT (13.696813 51.0820727),3.0,5.0,None,None
378,2075222,51.0381216,13.7866486,3,13.7866486,51.0381216,,,POINT (13.7866486 51.0381216),6.0,3.0,None,None
379,33412225,51.0381154,13.7869794,3,13.7869794,51.0381154,,,POINT (13.7869794 51.0381154),6.0,3.0,None,None
380,30587871,51.0381426,13.7855122,4,13.7855122,51.0381426,,,POINT (13.7855122 51.0381426),6.0,3.0,None,None
381,33412297,51.040008,13.7867423,3,13.7867423,51.040008,,,POINT (13.7867423 51.040008),6.0,3.0,None,None
382,2297615,51.057334,13.6863497,4,13.6863497,51.057334,,,POINT (13.6863497 51.057334),3.0,3.0,0,1
383,267276378,51.0570524,13.6868179,3,13.6868179,51.0570524,,,POINT (13.6868179 51.0570524),3.0,3.0,0,1
384,24947421,51.05721,13.6847175,3,13.6847175,51.05721,,,POINT (13.6847175 51.05721),3.0,3.0,0,1
385,24947411,51.0581361,13.6853546,3,13.6853546,51.0581361,,,POINT (13.6853546 51.0581361),3.0,4.0,None,None
386,2297619,51.054413,13.690407,3,13.690407,51.054413,,,POINT (13.690407 51.054413),3.0,3.0,0,1
387,3790101104,51.0512927,13.7029275,3,13.7029275,51.0512927,,,POINT (13.7029275 51.0512927),3.0,3.0,1,1
388,21638493,51.0538016,13.6906214,3,13.6906214,51.0538016,,,POINT (13.6906214 51.0538016),3.0,3.0,0,1
389,21540853,51.0558887,13.6891711,3,13.6891711,51.0558887,,,POINT (13.6891711 51.0558887),3.0,3.0,0,1
390,2297622,51.0506261,13.7037398,4,13.7037398,51.0506261,,,POINT (13.7037398 51.0506261),3.0,3.0,1,1
391,21552199,51.0503866,13.7038754,3,13.7038754,51.0503866,,,POINT (13.7038754 51.0503866),3.0,3.0,1,1
392,21527762,51.050814,13.7044663,4,13.7044663,51.050814,,,POINT (13.7044663 51.050814),3.0,3.0,1,1
393,18178677,51.0449173,13.7303216,3,13.7303216,51.0449173,,,POINT (13.7303216 51.0449173),4.0,3.0,0,0
394,3411633,51.0470552,13.7263272,3,13.7263272,51.0470552,,,POINT (13.7263272 51.0470552),4.0,3.0,0,1
395,18178817,51.0468228,13.726999,3,13.726999,51.0468228,,,POINT (13.726999 51.0468228),4.0,3.0,0,1
396,277386959,51.0477818,13.7271137,3,13.7271137,51.0477818,,,POINT (13.7271137 51.0477818),4.0,3.0,0,1
397,3411635,51.0484406,13.7274196,3,13.7274196,51.0484406,,,POINT (13.7274196 51.0484406),4.0,3.0,0,1
398,18178699,51.0488692,13.727914,3,13.727914,51.0488692,,,POINT (13.727914 51.0488692),4.0,3.0,0,1
399,432546123,51.0487068,13.7271009,2,13.7271009,51.0487068,,,POINT (13.7271009 51.0487068),4.0,3.0,0,1
400,3411636,51.0489743,13.7280516,3,13.7280516,51.0489743,,,POINT (13.7280516 51.0489743),4.0,3.0,0,1
401,76906619,51.0492914,13.7269483,3,13.7269483,51.0492914,,,POINT (13.7269483 51.0492914),4.0,3.0,0,1
402,18178712,51.0492977,13.7287923,3,13.7287923,51.0492977,,,POINT (13.7287923 51.0492977),4.0,3.0,0,1
403,3411638,51.0502345,13.7252015,4,13.7252015,51.0502345,,,POINT (13.7252015 51.0502345),4.0,3.0,0,1
404,25235126,51.0503583,13.7250683,4,13.7250683,51.0503583,,,POINT (13.7250683 51.0503583),4.0,3.0,0,1
405,7095690293,51.0507823,13.7290608,3,13.7290608,51.0507823,,,POINT (13.7290608 51.0507823),4.0,3.0,0,1
406,25116954,51.0527082,13.7236155,3,13.7236155,51.0527082,,,POINT (13.7236155 51.0527082),4.0,3.0,0,1
407,3411642,51.0540005,13.7242703,4,13.7242703,51.0540005,,,POINT (13.7242703 51.0540005),4.0,3.0,0,1
408,2276979721,51.0533281,13.7246801,3,13.7246801,51.0533281,,,POINT (13.7246801 51.0533281),4.0,3.0,0,1
409,903645955,51.0543889,13.7257303,1,13.7257303,51.0543889,,,POINT (13.7257303 51.0543889),4.0,3.0,0,1
410,3411653,51.0617817,13.7386884,4,13.7386884,51.0617817,,,POINT (13.7386884 51.0617817),4.0,4.0,1,0
411,3411654,51.061939,13.7389215,3,13.7389215,51.061939,,,POINT (13.7389215 51.061939),4.0,4.0,1,0
412,113794494,51.0616464,13.7378338,4,13.7378338,51.0616464,,,POINT (13.7378338 51.0616464),4.0,4.0,1,0
413,345180305,51.0605269,13.7395455,3,13.7395455,51.0605269,,,POINT (13.7395455 51.0605269),4.0,4.0,1,0
414,26212426,51.0626365,13.7410013,3,13.7410013,51.0626365,,,POINT (13.7410013 51.0626365),4.0,4.0,1,0
415,24973524,51.0627802,13.7394562,4,13.7394562,51.0627802,,,POINT (13.7394562 51.0627802),4.0,4.0,1,0
416,3411658,51.0675691,13.7392837,3,13.7392837,51.0675691,,,POINT (13.7392837 51.0675691),4.0,4.0,1,0
417,15618078,51.0686206,13.7387159,4,13.7387159,51.0686206,,,POINT (13.7387159 51.0686206),4.0,4.0,1,1
418,25622663,51.0683556,13.739297,4,13.739297,51.0683556,,,POINT (13.739297 51.0683556),4.0,4.0,1,1
419,3411671,51.0942765,13.7197202,3,13.7197202,51.0942765,,,POINT (13.7197202 51.0942765),4.0,5.0,None,None
420,9532153558,51.0943315,13.7197016,3,13.7197016,51.0943315,,,POINT (13.7197016 51.0943315),4.0,5.0,None,None
421,529486716,51.0941104,13.7197772,3,13.7197772,51.0941104,,,POINT (13.7197772 51.0941104),4.0,5.0,None,None
422,27185819,51.094746,13.7177205,4,13.7177205,51.094746,,,POINT (13.7177205 51.094746),4.0,5.0,None,None
423,16075895,51.0188526,13.7260657,3,13.7260657,51.0188526,,,POINT (13.7260657 51.0188526),4.0,2.0,None,None
