,Unnamed: 0,osmid,y,x,street_cou,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
11919,11919,250544355,14.6715348,121.0493385,4,121.0493385,14.6715348,,,POINT (121.0493385 14.6715348),4.0,6.0,None,None
11920,11920,250545965,14.670886900000001,121.04962009999998,4,121.04962009999998,14.670886900000001,,,POINT (121.0496201 14.6708869),4.0,6.0,None,None
11921,11921,8317740713,14.672004300000001,121.04877409999999,3,121.04877409999999,14.672004300000001,,,POINT (121.0487741 14.6720043),4.0,6.0,None,None
11922,11922,250544552,14.672107999999998,121.05040420000002,3,121.05040420000002,14.672107999999998,,,POINT (121.0504042 14.672108),4.0,6.0,None,None
11923,11923,1688046688,14.6710541,121.0478587,3,121.0478587,14.6710541,,,POINT (121.0478587 14.6710541),4.0,6.0,None,None
11924,11924,250544362,14.676008600000001,121.0518368,3,121.0518368,14.676008600000001,,,POINT (121.0518368 14.6760086),4.0,7.0,None,None
11925,11925,359388529,14.676303299999999,121.0518852,1,121.0518852,14.676303299999999,,,POINT (121.0518852 14.6763033),4.0,7.0,None,None
11926,11926,250544660,14.674566199999997,121.05138190000001,3,121.05138190000001,14.674566199999997,,,POINT (121.0513819 14.6745662),4.0,7.0,None,None
11927,11927,250544372,14.686303599999999,121.05211329999999,3,121.05211329999999,14.686303599999999,,,POINT (121.0521133 14.6863036),4.0,7.0,None,None
11928,11928,259351662,14.6863044,121.0518649,3,121.0518649,14.6863044,,,POINT (121.0518649 14.6863044),4.0,7.0,None,None
11929,11929,259348081,14.687647,121.05210890000002,4,121.05210890000002,14.687647,,,POINT (121.0521089 14.687647),4.0,7.0,None,None
11930,11930,1553506799,14.686318400000001,121.05304459999999,3,121.05304459999999,14.686318400000001,,,POINT (121.0530446 14.6863184),4.0,7.0,None,None
11931,11931,250544375,14.666964000000002,121.02993470000001,3,121.02993470000001,14.666964000000002,,,POINT (121.0299347 14.666964),3.0,6.0,None,None
11932,11932,1837499086,14.667219400000002,121.02993889999999,3,121.02993889999999,14.667219400000002,,,POINT (121.0299389 14.6672194),3.0,6.0,None,None
11933,11933,250546348,14.6667018,121.02993870000002,3,121.02993870000002,14.6667018,,,POINT (121.0299387 14.6667018),3.0,6.0,None,None
11934,11934,1837499078,14.666948699999999,121.02946680000001,3,121.02946680000001,14.666948699999999,,,POINT (121.0294668 14.6669487),3.0,6.0,None,None
11935,11935,250544377,14.670036999999999,121.0230497,3,121.0230497,14.670036999999999,,,POINT (121.0230497 14.670037),3.0,6.0,None,None
11936,11936,3856153287,14.669766399999999,121.0231297,3,121.0231297,14.669766399999999,,,POINT (121.0231297 14.6697664),3.0,6.0,None,None
11937,11937,3856153288,14.670519699999998,121.02275990000001,1,121.02275990000001,14.670519699999998,,,POINT (121.0227599 14.6705197),3.0,6.0,None,None
11938,11938,250544380,14.649593900000001,121.03297859999998,4,121.03297859999998,14.649593900000001,,,POINT (121.0329786 14.6495939),3.0,5.0,1,1
11939,11939,250547281,14.650106699999998,121.0326987,3,121.0326987,14.650106699999998,,,POINT (121.0326987 14.6501067),3.0,6.0,None,None
11940,11940,250545550,14.649934,121.0336348,3,121.0336348,14.649934,,,POINT (121.0336348 14.649934),3.0,6.0,None,None
11941,11941,250544390,14.678205300000002,121.0541848,1,121.0541848,14.678205300000002,,,POINT (121.0541848 14.6782053),4.0,7.0,None,None
11942,11942,250544403,14.6750673,121.02412009999999,1,121.02412009999999,14.6750673,,,POINT (121.0241201 14.6750673),3.0,7.0,None,None
11943,11943,250544404,14.679210699999999,121.0363909,4,121.0363909,14.679210699999999,,,POINT (121.0363909 14.6792107),3.0,7.0,None,None
11944,11944,8585113526,14.679248699999999,121.03483329999999,1,121.03483329999999,14.679248699999999,,,POINT (121.0348333 14.6792487),3.0,7.0,None,None
11945,11945,250544406,14.667508900000001,121.02900759999999,3,121.02900759999999,14.667508900000001,,,POINT (121.0290076 14.6675089),3.0,6.0,None,None
11946,11946,250545636,14.6676503,121.0289982,3,121.0289982,14.6676503,,,POINT (121.0289982 14.6676503),3.0,6.0,None,None
11947,11947,1837499080,14.6674842,121.0294649,3,121.0294649,14.6674842,,,POINT (121.0294649 14.6674842),3.0,6.0,None,None
11948,11948,1837499094,14.6666902,121.02947560000001,3,121.02947560000001,14.6666902,,,POINT (121.0294756 14.6666902),3.0,6.0,None,None
11949,11949,250544408,14.6747289,121.02551409999998,1,121.02551409999998,14.6747289,,,POINT (121.0255141 14.6747289),3.0,7.0,None,None
11950,11950,250544421,14.6846894,121.04094920000001,1,121.04094920000001,14.6846894,,,POINT (121.0409492 14.6846894),4.0,7.0,None,None
11951,11951,260902192,14.6852664,121.04069799999999,4,121.04069799999999,14.6852664,,,POINT (121.040698 14.6852664),4.0,7.0,None,None
11952,11952,250544422,14.679723499999998,121.01859590000001,3,121.01859590000001,14.679723499999998,,,POINT (121.0185959 14.6797235),3.0,7.0,None,None
11953,11953,2602852336,14.6787791,121.01913970000001,3,121.01913970000001,14.6787791,,,POINT (121.0191397 14.6787791),3.0,7.0,None,None
11954,11954,1338047477,14.6781462,121.01728020000002,3,121.01728020000002,14.6781462,,,POINT (121.0172802 14.6781462),3.0,7.0,None,None
11955,11955,311733853,14.6800929,121.01890390000001,4,121.01890390000001,14.6800929,traffic_signals,,POINT (121.0189039 14.6800929),3.0,7.0,None,None
11956,11956,250544424,14.684482699999998,121.0310136,3,121.0310136,14.684482699999998,,,POINT (121.0310136 14.6844827),3.0,7.0,None,None
11957,11957,250545468,14.6852035,121.0317392,3,121.0317392,14.6852035,,,POINT (121.0317392 14.6852035),3.0,7.0,None,None
11958,11958,1323448473,14.683797,121.03012179999999,1,121.03012179999999,14.683797,,,POINT (121.0301218 14.683797),3.0,7.0,None,None
11959,11959,251108683,14.688343,121.032478,3,121.032478,14.688343,,,POINT (121.032478 14.688343),3.0,7.0,None,None
11960,11960,250546229,14.688876500000001,121.0324659,3,121.0324659,14.688876500000001,,,POINT (121.0324659 14.6888765),3.0,7.0,None,None
11961,11961,5412228072,14.6601671,121.04200060000001,3,121.04200060000001,14.6601671,,,POINT (121.0420006 14.6601671),4.0,6.0,None,None
11962,11962,250544462,14.6895128,121.04712679999999,3,121.04712679999999,14.6895128,,,POINT (121.0471268 14.6895128),4.0,7.0,None,None
11963,11963,708301746,14.688944199999998,121.0469007,3,121.0469007,14.688944199999998,,,POINT (121.0469007 14.6889442),4.0,7.0,None,None
11964,11964,251082241,14.6895611,121.04669229999999,3,121.04669229999999,14.6895611,,,POINT (121.0466923 14.6895611),4.0,7.0,None,None
11965,11965,250544703,14.689276300000001,121.04813229999999,3,121.04813229999999,14.689276300000001,,,POINT (121.0481323 14.6892763),4.0,7.0,None,None
11966,11966,250545431,14.660858600000001,121.04511780000001,3,121.04511780000001,14.660858600000001,,,POINT (121.0451178 14.6608586),4.0,6.0,None,None
11967,11967,250546437,14.677828,121.059995,3,121.059995,14.677828,,,POINT (121.059995 14.677828),4.0,7.0,None,None
11968,11968,8314275585,14.6782315,121.05980600000001,3,121.05980600000001,14.6782315,,,POINT (121.059806 14.6782315),4.0,7.0,None,None
11969,11969,8655458939,14.678229199999999,121.06005549999999,3,121.06005549999999,14.678229199999999,,,POINT (121.0600555 14.6782292),4.0,7.0,None,None
11970,11970,250544503,14.6775552,121.05536470000001,3,121.05536470000001,14.6775552,,,POINT (121.0553647 14.6775552),4.0,7.0,None,None
11971,11971,250545208,14.6775367,121.05585049999999,3,121.05585049999999,14.6775367,,,POINT (121.0558505 14.6775367),4.0,7.0,None,None
11972,11972,250545900,14.678200699999998,121.0554087,3,121.0554087,14.678200699999998,,,POINT (121.0554087 14.6782007),4.0,7.0,None,None
11973,11973,250545424,14.677578,121.05431509999998,3,121.05431509999998,14.677578,,,POINT (121.0543151 14.677578),4.0,7.0,None,None
11974,11974,250547152,14.6909843,121.04826740000001,3,121.04826740000001,14.6909843,,,POINT (121.0482674 14.6909843),4.0,7.0,None,None
11975,11975,261043724,14.6904574,121.04863780000001,4,121.04863780000001,14.6904574,,,POINT (121.0486378 14.6904574),4.0,7.0,None,None
11976,11976,250544532,14.6604703,121.02035579999999,1,121.02035579999999,14.6604703,,,POINT (121.0203558 14.6604703),3.0,6.0,None,None
11977,11977,8313672447,14.6611946,121.02089939999999,3,121.02089939999999,14.6611946,,,POINT (121.0208994 14.6611946),3.0,6.0,None,None
11978,11978,250544536,14.676546799999999,121.021294,1,121.021294,14.676546799999999,,,POINT (121.021294 14.6765468),3.0,7.0,None,None
11979,11979,1005100835,14.6795995,121.03213240000001,3,121.03213240000001,14.6795995,,,POINT (121.0321324 14.6795995),3.0,7.0,None,None
11980,11980,508450074,14.679050400000001,121.0325453,3,121.0325453,14.679050400000001,,,POINT (121.0325453 14.6790504),3.0,7.0,None,None
11981,11981,250544551,14.681788000000001,121.027052,1,121.027052,14.681788000000001,,,POINT (121.027052 14.681788),3.0,7.0,None,None
11982,11982,250546133,14.682549300000002,121.0279438,3,121.0279438,14.682549300000002,,,POINT (121.0279438 14.6825493),3.0,7.0,None,None
11983,11983,352925337,14.6732908,121.0491094,3,121.0491094,14.6732908,,,POINT (121.0491094 14.6732908),4.0,6.0,None,None
11984,11984,250544558,14.687460699999999,121.02870729999998,1,121.02870729999998,14.687460699999999,,,POINT (121.0287073 14.6874607),3.0,7.0,None,None
11985,11985,250544563,14.6674552,121.02994640000001,3,121.02994640000001,14.6674552,,,POINT (121.0299464 14.6674552),3.0,6.0,None,None
11986,11986,1837499096,14.6678514,121.02979599999999,1,121.02979599999999,14.6678514,,,POINT (121.029796 14.6678514),3.0,6.0,None,None
11987,11987,250544564,14.668868099999997,121.0191703,3,121.0191703,14.668868099999997,,,POINT (121.0191703 14.6688681),3.0,6.0,None,None
11988,11988,1338050717,14.668154999999999,121.0196976,1,121.0196976,14.668154999999999,,,POINT (121.0196976 14.668155),3.0,6.0,None,None
11989,11989,5883544766,14.669470800000001,121.0203855,3,121.0203855,14.669470800000001,,,POINT (121.0203855 14.6694708),3.0,6.0,None,None
11990,11990,5883544773,14.6668351,121.01784840000002,3,121.01784840000002,14.6668351,,,POINT (121.0178484 14.6668351),3.0,6.0,None,None
11991,11991,250544578,14.684095800000001,121.0294645,1,121.0294645,14.684095800000001,,,POINT (121.0294645 14.6840958),3.0,7.0,None,None
11992,11992,250547155,14.676383,121.05598130000001,3,121.05598130000001,14.676383,,,POINT (121.0559813 14.676383),4.0,7.0,None,None
11993,11993,1688046732,14.675631900000003,121.0554134,1,121.0554134,14.675631900000003,,,POINT (121.0554134 14.6756319),4.0,7.0,None,None
11994,11994,250544581,14.681888399999998,121.0286193,1,121.0286193,14.681888399999998,,,POINT (121.0286193 14.6818884),3.0,7.0,None,None
11995,11995,250545700,14.6819946,121.0285178,3,121.0285178,14.6819946,,,POINT (121.0285178 14.6819946),3.0,7.0,None,None
11996,11996,8585113528,14.674358600000001,121.04404109999999,1,121.04404109999999,14.674358600000001,,,POINT (121.0440411 14.6743586),4.0,7.0,None,None
11997,11997,250544589,14.650245800000002,121.03061240000001,3,121.03061240000001,14.650245800000002,,,POINT (121.0306124 14.6502458),3.0,6.0,None,None
11998,11998,5405077639,14.649779500000001,121.03160290000001,3,121.03160290000001,14.649779500000001,,,POINT (121.0316029 14.6497795),3.0,6.0,None,None
11999,11999,1884908214,14.650615300000002,121.03008059999999,3,121.03008059999999,14.650615300000002,,,POINT (121.0300806 14.6506153),3.0,6.0,None,None
12000,12000,250544831,14.670819199999999,121.0229713,1,121.0229713,14.670819199999999,,,POINT (121.0229713 14.6708192),3.0,6.0,None,None
12001,12001,250546009,14.6749411,121.04164990000001,1,121.04164990000001,14.6749411,,,POINT (121.0416499 14.6749411),4.0,7.0,None,None
12002,12002,250545197,14.6888285,121.0328615,3,121.0328615,14.6888285,,,POINT (121.0328615 14.6888285),3.0,7.0,None,None
12003,12003,250544632,14.670373499999998,121.0291034,3,121.0291034,14.670373499999998,,,POINT (121.0291034 14.6703735),3.0,6.0,None,None
12004,12004,8594477271,14.6703413,121.0288588,1,121.0288588,14.6703413,,,POINT (121.0288588 14.6703413),3.0,6.0,None,None
12005,12005,250546026,14.6710212,121.0289768,1,121.0289768,14.6710212,,,POINT (121.0289768 14.6710212),3.0,6.0,None,None
12006,12006,250544637,14.675564999999999,121.0194586,1,121.0194586,14.675564999999999,,,POINT (121.0194586 14.675565),3.0,7.0,None,None
12007,12007,250546880,14.676018300000003,121.020214,4,121.020214,14.676018300000003,,,POINT (121.020214 14.6760183),3.0,7.0,None,None
12008,12008,250544641,14.6871533,121.02484070000001,3,121.02484070000001,14.6871533,,,POINT (121.0248407 14.6871533),3.0,7.0,None,None
12009,12009,3812153391,14.687900699999998,121.0254562,3,121.0254562,14.687900699999998,,,POINT (121.0254562 14.6879007),3.0,7.0,None,None
12010,12010,250546982,14.6860302,121.0241206,3,121.0241206,14.6860302,,,POINT (121.0241206 14.6860302),3.0,7.0,None,None
12011,12011,6131080281,14.67545,121.04943090000002,3,121.04943090000002,14.67545,,,POINT (121.0494309 14.67545),4.0,7.0,None,None
12012,12012,250544647,14.669096900000001,121.0234983,1,121.0234983,14.669096900000001,,,POINT (121.0234983 14.6690969),3.0,6.0,None,None
12013,12013,4918420909,14.669561600000002,121.0232361,3,121.0232361,14.669561600000002,,,POINT (121.0232361 14.6695616),3.0,6.0,None,None
12014,12014,654595467,14.6737495,121.05098659999999,3,121.05098659999999,14.6737495,,,POINT (121.0509866 14.6737495),4.0,6.0,None,None
12015,12015,250546455,14.6744535,121.02602639999999,1,121.02602639999999,14.6744535,,,POINT (121.0260264 14.6744535),3.0,7.0,None,None
12016,12016,1423691459,14.676643599999998,121.0509287,3,121.0509287,14.676643599999998,,,POINT (121.0509287 14.6766436),4.0,7.0,None,None
12017,12017,250544721,14.6779369,121.0509551,3,121.0509551,14.6779369,,,POINT (121.0509551 14.6779369),4.0,7.0,None,None
12018,12018,250544666,14.660565400000001,121.0389525,3,121.0389525,14.660565400000001,,,POINT (121.0389525 14.6605654),4.0,6.0,None,None
12019,12019,250545780,14.686740400000001,121.05083259999999,3,121.05083259999999,14.686740400000001,,,POINT (121.0508326 14.6867404),4.0,7.0,None,None
12020,12020,259351153,14.6863052,121.0514172,3,121.0514172,14.6863052,,,POINT (121.0514172 14.6863052),4.0,7.0,None,None
12021,12021,250546092,14.6517937,121.0232846,1,121.0232846,14.6517937,,,POINT (121.0232846 14.6517937),3.0,6.0,None,None
12022,12022,250544671,14.675096,121.02200490000001,3,121.02200490000001,14.675096,,,POINT (121.0220049 14.675096),3.0,7.0,None,None
12023,12023,5409534706,14.674980499999998,121.02206070000001,1,121.02206070000001,14.674980499999998,,,POINT (121.0220607 14.6749805),3.0,7.0,None,None
12024,12024,5546821031,14.6752769,121.02178640000001,1,121.02178640000001,14.6752769,,,POINT (121.0217864 14.6752769),3.0,7.0,None,None
12025,12025,250544672,14.689148800000002,121.0248285,1,121.0248285,14.689148800000002,,,POINT (121.0248285 14.6891488),3.0,7.0,None,None
12026,12026,864901936,14.688866599999999,121.0246071,3,121.0246071,14.688866599999999,,,POINT (121.0246071 14.6888666),3.0,7.0,None,None
12027,12027,250547391,14.6827831,121.03039540000002,3,121.03039540000002,14.6827831,,,POINT (121.0303954 14.6827831),3.0,7.0,None,None
12028,12028,250544908,14.6715937,121.0450428,1,121.0450428,14.6715937,turning_circle,,POINT (121.0450428 14.6715937),4.0,6.0,None,None
12029,12029,250544693,14.682801500000002,121.0283019,3,121.0283019,14.682801500000002,,,POINT (121.0283019 14.6828015),3.0,7.0,None,None
12030,12030,250545627,14.682934900000001,121.0289384,1,121.0289384,14.682934900000001,,,POINT (121.0289384 14.6829349),3.0,7.0,None,None
12031,12031,1328441526,14.682957,121.02824150000001,1,121.02824150000001,14.682957,,,POINT (121.0282415 14.682957),3.0,7.0,None,None
12032,12032,250544694,14.6728307,121.0408938,1,121.0408938,14.6728307,,,POINT (121.0408938 14.6728307),4.0,6.0,None,None
12033,12033,250544706,14.673268300000002,121.02718940000001,3,121.02718940000001,14.673268300000002,,,POINT (121.0271894 14.6732683),3.0,6.0,None,None
12034,12034,310742109,14.6732429,121.0274713,3,121.0274713,14.6732429,,,POINT (121.0274713 14.6732429),3.0,6.0,None,None
12035,12035,2271294610,14.6734744,121.02711969999999,3,121.02711969999999,14.6734744,,,POINT (121.0271197 14.6734744),3.0,6.0,None,None
12036,12036,250545678,14.650856699999999,121.0289531,3,121.0289531,14.650856699999999,,,POINT (121.0289531 14.6508567),3.0,6.0,None,None
12037,12037,250544720,14.6846932,121.0229487,3,121.0229487,14.6846932,,,POINT (121.0229487 14.6846932),3.0,7.0,None,None
12038,12038,250547081,14.6856297,121.02290670000001,1,121.02290670000001,14.6856297,,,POINT (121.0229067 14.6856297),3.0,7.0,None,None
12039,12039,1323448476,14.6851854,121.02368909999998,3,121.02368909999998,14.6851854,,,POINT (121.0236891 14.6851854),3.0,7.0,None,None
12040,12040,4334865972,14.6779375,121.0513649,3,121.0513649,14.6779375,,,POINT (121.0513649 14.6779375),4.0,7.0,None,None
12041,12041,250544733,14.6629923,121.016052,1,121.016052,14.6629923,,,POINT (121.016052 14.6629923),3.0,6.0,None,None
12042,12042,250545204,14.686176999999999,121.022912,3,121.022912,14.686176999999999,,,POINT (121.022912 14.686177),3.0,7.0,None,None
12043,12043,4551425084,14.687381900000002,121.0223774,3,121.0223774,14.687381900000002,,,POINT (121.0223774 14.6873819),3.0,7.0,None,None
12044,12044,250544862,14.677245999999998,121.02825449999999,1,121.02825449999999,14.677245999999998,,,POINT (121.0282545 14.677246),3.0,7.0,None,None
12045,12045,250545036,14.6743992,121.0429805,3,121.0429805,14.6743992,,,POINT (121.0429805 14.6743992),4.0,7.0,None,None
12046,12046,250544749,14.677990300000001,121.032017,3,121.032017,14.677990300000001,,,POINT (121.032017 14.6779903),3.0,7.0,None,None
12047,12047,452842770,14.677110500000001,121.03205619999999,3,121.03205619999999,14.677110500000001,,,POINT (121.0320562 14.6771105),3.0,7.0,None,None
12048,12048,250544755,14.657493400000002,121.0165759,3,121.0165759,14.657493400000002,,,POINT (121.0165759 14.6574934),3.0,6.0,None,None
12049,12049,5327298602,14.655724300000001,121.0151248,3,121.0151248,14.655724300000001,,,POINT (121.0151248 14.6557243),3.0,6.0,None,None
12050,12050,671874629,14.657547000000001,121.0193543,3,121.0193543,14.657547000000001,,,POINT (121.0193543 14.657547),3.0,6.0,None,None
12051,12051,8317887277,14.679998199999998,121.03392179999999,3,121.03392179999999,14.679998199999998,,,POINT (121.0339218 14.6799982),3.0,7.0,None,None
12052,12052,8385884564,14.6788574,121.0334467,3,121.0334467,14.6788574,,,POINT (121.0334467 14.6788574),3.0,7.0,None,None
12053,12053,1493254023,14.676570300000002,121.0527149,3,121.0527149,14.676570300000002,,,POINT (121.0527149 14.6765703),4.0,7.0,None,None
