,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,geometry,capacity
1133,662071404,primary,3.0,353.571,50,薄扶林道 Pok Fu Lam Road,1,52155215,296285357,"LINESTRING (114.1391134 22.2536213, 114.1390371 22.253708, 114.1385771 22.2542823, 114.1382956 22.2546587, 114.1380836 22.2550523, 114.1379369 22.2553767, 114.1377758 22.2557494, 114.1375686 22.2562285, 114.1375035 22.2564048)",900
1134,3349617693,"['residential', 'primary_link']",2.0,165.87300000000002,50.0,置富道 Chi Fu Road,0,"[249887153, 23396675, 249887123, 27030078]",296285359,"LINESTRING (114.1382048 22.2562988, 114.1382299 22.2562058, 114.1382416 22.2561467, 114.138231 22.2561004, 114.1382118 22.2560649, 114.1381785 22.2560294, 114.1380958 22.2560622, 114.138013 22.2560861, 114.1378643 22.2561048, 114.1374441 22.2561364, 114.1373644 22.2561475, 114.1372915 22.2561676, 114.1372194 22.256219, 114.1371928 22.2562498, 114.1371703 22.2562941, 114.1371562 22.2563371, 114.1371567 22.2563781, 114.1371653 22.2563985, 114.1371818 22.2564229, 114.1372152 22.2564683)",900
1135,296285359,primary_link,1.0,57.602000000000004,50,,1,90636300,664469675,"LINESTRING (114.1372152 22.2564683, 114.1372342 22.2565593, 114.137245 22.2567448, 114.1371848 22.2569778)",900
1136,296285429,residential,1.0,29.378,50,置富徑 Chi Fu Close,1,90636286,1051895088,"LINESTRING (114.1382185 22.2570832, 114.138306 22.2570763, 114.1383791 22.2570589, 114.1384294 22.2570347, 114.1384844 22.2570018)",400
1137,296285429,residential,1.0,20.863,50,置富徑 Chi Fu Close,1,856806031,1051894750,"LINESTRING (114.1382185 22.2570832, 114.1382547 22.2570663, 114.1382823 22.2570388, 114.1382977 22.2570041, 114.138299 22.2569666, 114.1382861 22.256931)",400
1138,1051894750,residential,1.0,52.649,50,置富徑 Chi Fu Close,1,90636333,296285429,"LINESTRING (114.1382861 22.256931, 114.1382636 22.2569043, 114.1382332 22.2568856, 114.1381979 22.2568767, 114.1381614 22.2568786, 114.1381275 22.2568911, 114.1380995 22.2569129, 114.1380804 22.2569417, 114.1380721 22.2569746, 114.1380754 22.2570083, 114.1380901 22.2570393, 114.1381146 22.2570644, 114.1381464 22.257081, 114.1381822 22.2570875, 114.1382185 22.2570832)",400
1139,3311241016,primary_link,2.0,13.25,50,置富道 Chi Fu Road,0,90636285,296285606,"LINESTRING (114.1369959 22.2594175, 114.13698 22.2593773, 114.1369387 22.2593112)",900
1140,296285636,primary_link,1.0,21.892,50,置富道 Chi Fu Road,1,90636289,1051894365,"LINESTRING (114.1368495 22.2595802, 114.1367924 22.25959, 114.1367462 22.2595881, 114.1367215 22.2595806, 114.1366951 22.2595726, 114.1366496 22.2595446)",900
1141,3311241016,primary_link,2.0,23.564,50,置富道 Chi Fu Road,0,90636331,296285636,"LINESTRING (114.1369959 22.2594175, 114.1369743 22.2594467, 114.1368495 22.2595802)",900
1142,3311241017,primary_link,1.0,30.998000000000005,50,置富道 Chi Fu Road,1,52155240,296285636,"LINESTRING (114.1366427 22.2597795, 114.1367387 22.2597053, 114.1367658 22.2596872, 114.1368495 22.2595802)",900
1143,296293329,motorway_link,1.0,72.937,50,糖水道 Tong Shui Road,1,"[46780234, 27030718]",597772703,"LINESTRING (114.1984945 22.2924678, 114.1984287 22.2927195, 114.1984038 22.2928037, 114.1983553 22.2929312, 114.1983191 22.2930092, 114.198275 22.293089)",2000
1144,1011184153,residential,2.0,59.817,50,和富道 Wharf Road,0,85686215,296293329,"LINESTRING (114.1979279 22.2923472, 114.1982203 22.2924083, 114.1984945 22.2924678)",400
1145,296293855,residential,1.0,173.13400000000001,50,"['北角邨里 North Point Estate Lane', '書局街 Shu Kuk Street']",1,"[27030732, 261089519]",296293561,"LINESTRING (114.2000444 22.2922823, 114.2000262 22.2923592, 114.1999621 22.29263, 114.1995108 22.2925406, 114.1992932 22.2924962, 114.1986939 22.2923737)",400
1146,597772867,"['secondary', 'motorway_link']",1.0,120.132,50,糖水道 Tong Shui Road,1,"[288198082, 27030726, 800107479]",296293561,"LINESTRING (114.1983548 22.2933921, 114.1984109 22.2933393, 114.1984509 22.2932885, 114.1984893 22.2932036, 114.1985228 22.2930871, 114.1985617 22.2929501, 114.1985706 22.2929124, 114.1986939 22.2923737)",2000
1147,296293855,secondary,4.0,294.25100000000003,50,渣華道 Java Road,1,85686227,296294172,"LINESTRING (114.2000444 22.2922823, 114.20014 22.2923023, 114.200844 22.29245, 114.2013941 22.2925655, 114.2023875 22.2927627, 114.2028373 22.292852)",700
1148,296294172,secondary,3.0,166.226,50,渣華道 Java Road,1,85686212,6866817357,"LINESTRING (114.2028373 22.292852, 114.2040091 22.2931061, 114.2040935 22.2931019, 114.2041662 22.2930936, 114.2042726 22.2930734, 114.2043703 22.2930476, 114.2044122 22.2930348)",700
1149,296294173,residential,2.0,96.066,50,電照街 Tin Chiu Street,0,"[418204768, 243671405, 718361086, 418204767]",296294172,"LINESTRING (114.2026545 22.2936986, 114.2026665 22.29362, 114.202704 22.293393, 114.2027201 22.2933245, 114.2027486 22.2932048, 114.2028035 22.2929759, 114.2028373 22.292852)",400
1150,6866817357,secondary,3.0,5.565,50,渣華道 Java Road,1,85686212,296294265,"LINESTRING (114.2044122 22.2930348, 114.2044636 22.2930192)",700
1151,6866817358,residential,2.0,15.504,50,健康西街 Healthy Street West,1,733266474,296294265,"LINESTRING (114.2044933 22.2931559, 114.2044795 22.2930922, 114.2044636 22.2930192)",400
1152,296294277,secondary,3.0,112.63199999999999,50,渣華道 Java Road,1,278041197,316915142,"LINESTRING (114.2062771 22.2925389, 114.2063808 22.2925083, 114.2072595 22.2922589, 114.2073228 22.2922392)",700
1153,6298356587,residential,2.0,153.83799999999997,50,運盛街 Wan Shing Street,1,492878931,296891002,"LINESTRING (114.1800171 22.2820737, 114.1796376 22.2817825, 114.1794176 22.2816161, 114.1793739 22.28157, 114.1793547 22.2815505, 114.1793336 22.2815339, 114.1793053 22.281528, 114.1792769 22.2815268, 114.1792466 22.2815319, 114.1792183 22.2815463, 114.1791932 22.2815658, 114.1791721 22.28159, 114.1790283 22.2819439)",400
1154,297187780,secondary,2.0,92.715,50,菲林明道 Fleming Road,1,40662637,3034002229,"LINESTRING (114.17452 22.28065, 114.1745571 22.2805178, 114.1746299 22.2798644, 114.1746337 22.2798242)",700
1155,297187780,secondary,1.0,174.974,50,菲林明道 Fleming Road,1,"[704882561, 454449769, 88260997, 704882662]",1025308469,"LINESTRING (114.17452 22.28065, 114.1744965 22.2805319, 114.1745364 22.2802035, 114.174595 22.2797516, 114.1745989 22.2796731, 114.1745916 22.2793945, 114.1745931 22.2790839)",700
1156,5010367148,secondary,3.0,106.51599999999999,50,菲林明道 Fleming Road,1,"[679009390, 124353607]",297187780,"LINESTRING (114.1745208 22.2815995, 114.1744868 22.2814603, 114.1744667 22.2813562, 114.1744585 22.281251, 114.17446 22.28118, 114.1745052 22.2808181, 114.1745152 22.2806933, 114.17452 22.28065)",700
1157,297189909,secondary,4.0,7.67,50,黃泥涌道 Wong Nai Chung Road,1,494213642,597663121,"LINESTRING (114.1793592 22.2742492, 114.1793628 22.2743181)",700
1158,297190095,residential,2.0,173.578,50,厚德里 Hau Tak Lane,0,27087239,297189909,"LINESTRING (114.1778111 22.2741819, 114.178175 22.274401, 114.1783137 22.2744729, 114.1784626 22.274501, 114.1786256 22.2744853, 114.1787834 22.2744518, 114.1790369 22.2743636, 114.1793592 22.2742492)",400
1159,597663128,secondary,4.0,78.774,50,黃泥涌道 Wong Nai Chung Road,1,244427636,297189909,"LINESTRING (114.1794212 22.2735478, 114.1793639 22.2737947, 114.1793423 22.2740426, 114.1793592 22.2742492)",700
1160,1680952399,secondary,3.0,256.409,50,皇后大道西 Queen's Road West,1,"[493120811, 858141973, 33871751]",297209156,"LINESTRING (114.1430115 22.2868909, 114.1426578 22.2869039, 114.1423318 22.2869141, 114.1414552 22.2869454, 114.1412578 22.2869519, 114.1411733 22.2869549, 114.1409281 22.2869635, 114.1408245 22.2869672, 114.1407627 22.2869768, 114.1405251 22.2870136)",700
1161,4862273080,secondary,3.0,117.88799999999999,50,西邊街 Western Street,1,"[89682536, 703364219]",297209156,"LINESTRING (114.1408321 22.2879362, 114.1408203 22.2878285, 114.1408047 22.2874289, 114.1408018 22.2873617, 114.1407956 22.2872165, 114.1407951 22.2871921, 114.1407288 22.2871207, 114.1406746 22.2870692, 114.1405251 22.2870136)",700
1162,297912070,secondary,2.0,59.866,50,民康街 Man Hong Street,1,"[85392441, 88608594]",981496773,"LINESTRING (114.2048215 22.2923978, 114.2046893 22.2922387, 114.2046081 22.2921448, 114.2045708 22.2920879, 114.2045562 22.2920593, 114.2045122 22.2919472)",700
1163,316915191,residential,2.0,65.711,50,海裕街 Hoi Yu Street,0,28825207,297912958,"LINESTRING (114.2097163 22.2919495, 114.2093017 22.2916769, 114.2092056 22.2915958)",400
1164,297912958,secondary,4.0,63.80799999999999,50,渣華道 Java Road,1,758578867,297912960,"LINESTRING (114.2092056 22.2915958, 114.2092983 22.291471, 114.2093326 22.2913449, 114.2093379 22.2912138, 114.2093333 22.2911326, 114.2093206 22.2910536)",700
1165,316915142,secondary,3.0,207.60299999999998,50,渣華道 Java Road,1,"[858363276, 247882830]",297912958,"LINESTRING (114.2073228 22.2922392, 114.2075364 22.292173, 114.2077059 22.2921204, 114.2079127 22.2920562, 114.2084428 22.2918918, 114.2084957 22.2918754, 114.2085762 22.2918504, 114.2091115 22.2916771, 114.2092056 22.2915958)",700
1166,297912960,secondary_link,2.0,58.554,50,渣華道 Java Road,1,"[86222977, 27152573]",990023319,"LINESTRING (114.2093206 22.2910536, 114.2092221 22.2909966, 114.2091851 22.2909732, 114.2091546 22.2909639, 114.2091341 22.2909605, 114.2090903 22.2909566, 114.2090491 22.2909586, 114.2089774 22.2909676, 114.2089425 22.2909744, 114.2087875 22.2910177)",700
1167,297912960,secondary,3.0,95.37899999999999,50,"[""英皇道 King's Road"", '渣華道 Java Road']",1,"[758578870, 86222935]",489271092,"LINESTRING (114.2093206 22.2910536, 114.209274 22.2909508, 114.2092599 22.2909058, 114.2092463 22.2908556, 114.2092319 22.2907687, 114.2092411 22.2906319, 114.2092839 22.2905335, 114.2093338 22.2904185, 114.2093977 22.2902351)",700
1168,301942788,residential,2.0,74.502,50,士丹頓街 Staunton Street,1,148461531,1615604025,"LINESTRING (114.1523474 22.282386, 114.152243 22.2824934, 114.1520933 22.2826224, 114.1518437 22.2828668)",400
1169,1615603987,residential,2.0,40.690999999999995,50,士丹頓街 Staunton Street,1,148461531,301942788,"LINESTRING (114.152636 22.2821358, 114.1523617 22.2823736, 114.1523474 22.282386)",400
1170,301943481,secondary_link,1.0,149.60199999999998,50,,1,"[666131616, 187656581, 155738198]",984741548,"LINESTRING (114.15243 22.27765, 114.152482 22.277542, 114.152517 22.277498, 114.152554 22.27747, 114.1526 22.27745, 114.15266 22.277435, 114.15272 22.277432, 114.15278 22.27745, 114.15283 22.27748, 114.1530376 22.2776483, 114.1532 22.27778, 114.15325 22.27781, 114.1533 22.27783, 114.15335 22.27784, 114.153578 22.2778575, 114.1536155 22.2778604)",700
1171,303886708,primary,3.0,79.044,50,彌敦道 Nathan Road,1,863479726,1625210005,"LINESTRING (114.1713457 22.3077036, 114.171297 22.3082141, 114.1712922 22.3082637, 114.1712781 22.3084117)",900
1172,308778520,residential,1.0,59.412,50,北海街 Pak Hoi Street,1,102640448,303886708,"LINESTRING (114.1707831 22.3078243, 114.17125 22.3077248, 114.1713457 22.3077036)",400
1173,1625209904,primary,3.0,130.575,50,彌敦道 Nathan Road,1,863479726,303886708,"LINESTRING (114.1714572 22.3065345, 114.1714496 22.3066141, 114.1714183 22.3069271, 114.1714154 22.3070945, 114.1713787 22.3074702, 114.1713457 22.3077036)",900
1174,1095691798,residential,2.0,27.39,50,中峽道 Middle Gap Road,0,94271466,307376912,"LINESTRING (114.1705736 22.261008, 114.1706215 22.2607657)",400
1175,307391117,secondary,2.0,203.32000000000002,50,唐明街 Tong Ming Street,1,126689038,307391118,"LINESTRING (114.2600992 22.3110059, 114.2601585 22.3110228, 114.2602238 22.3110414, 114.2608233 22.3112447, 114.2617163 22.3115496, 114.2619548 22.3116349)",700
1176,5099498679,secondary,3.0,10.008,50,唐明街 Tong Ming Street,1,523917804,307391117,"LINESTRING (114.2600071 22.3109769, 114.2600992 22.3110059)",700
1177,5099498681,residential,2.0,26.816000000000003,50,,1,126689025,307391117,"LINESTRING (114.259971 22.3112137, 114.2600664 22.3110884, 114.2600708 22.3110772, 114.2600992 22.3110059)",400
1178,307391118,secondary,2.0,15.148,50,唐明街 Tong Ming Street,1,126689038,307391119,"LINESTRING (114.2619548 22.3116349, 114.2620946 22.3116777)",700
1179,307391118,primary,2.0,422.685,50,寶康路 Po Hong Road,1,126689009,308767364,"LINESTRING (114.2619548 22.3116349, 114.2608273 22.3128393, 114.2605004 22.3131815, 114.2592468 22.3144938)",900
1180,1403798417,primary,2.0,10.769,50,寶康路 Po Hong Road,1,28104140,307391118,"LINESTRING (114.2620399 22.3115785, 114.2619548 22.3116349)",900
1181,307391119,primary,2.0,8.855,50,寶康路 Po Hong Road,1,522295523,5087382643,"LINESTRING (114.2620946 22.3116777, 114.2621512 22.3116177)",900
1182,308767871,primary,2.0,640.6080000000001,50,寶康路 Po Hong Road,1,"[28109231, 28104151, 252491399]",307391119,"LINESTRING (114.257964 22.3159887, 114.25872 22.3151679, 114.2591964 22.3146736, 114.2603696 22.3134698, 114.260806 22.3130128, 114.261268 22.3125323, 114.2612851 22.3125148, 114.2619258 22.3118568, 114.2620946 22.3116777)",900
1183,1403798058,residential,2.0,13.277,50,唐德街 Tong Tak Street,0,185631737,307391122,"LINESTRING (114.2581969 22.3082503, 114.2580799 22.3081999)",400
1184,1403797967,residential,2.0,67.314,50,唐德街 Tong Tak Street,0,126689044,307391122,"LINESTRING (114.2574753 22.3079684, 114.2579544 22.3081521, 114.2580799 22.3081999)",400
1185,307391122,residential,2.0,230.11499999999998,50,唐賢街 Tong Yin Street,1,185631744,1273056919,"LINESTRING (114.2580799 22.3081999, 114.2579956 22.3084274, 114.2576629 22.3092848, 114.2574719 22.3097658, 114.2574544 22.3097919, 114.2574222 22.3098303, 114.2573923 22.3098545, 114.2573774 22.3098666, 114.2573686 22.3098737, 114.2573297 22.3098961, 114.2572814 22.3099159, 114.2572092 22.3099137, 114.2571026 22.3098867)",400
1186,308725092,residential,2.0,178.747,50,唐賢街 Tong Yin Street,1,27992949,307391122,"LINESTRING (114.258667 22.3066872, 114.2586328 22.306782, 114.2585052 22.3071287, 114.2583851 22.307413, 114.258148 22.3080356, 114.2580799 22.3081999)",400
1187,307391151,residential,2.0,113.744,50,唐德街 Tong Tak Street,1,"[126392618, 126392619]",307391151,"LINESTRING (114.2615288 22.3094048, 114.2616236 22.3094771, 114.2616821 22.3095439, 114.2617151 22.3096073, 114.2617602 22.3096419, 114.2618571 22.3096748, 114.2619259 22.3096499, 114.2619632 22.3095945, 114.2619364 22.3095294, 114.2618781 22.3094941, 114.2617958 22.3094722, 114.2616954 22.3094495, 114.2615889 22.3094243, 114.2615288 22.3094048)",400
1188,1403798058,residential,2.0,366.03700000000003,50,唐德街 Tong Tak Street,0,"[264771528, 185631738, 185631739, 185631740]",307391151,"LINESTRING (114.2581969 22.3082503, 114.2583512 22.3083116, 114.2587772 22.3084589, 114.2590154 22.3085414, 114.2591557 22.30859, 114.2600243 22.308891, 114.2604145 22.3090262, 114.2605489 22.3090728, 114.2606608 22.3091115, 114.2606737 22.309116, 114.2607357 22.3091374, 114.2608309 22.3091704, 114.2609104 22.3091979, 114.2609111 22.3091981, 114.2609932 22.3092266, 114.2613615 22.3093492, 114.2615288 22.3094048)",400
1189,307391329,primary,2.0,575.168,70,寶順路 Po Shun Road,1,"[678122643, 27992988]",308767916,"LINESTRING (114.2554221 22.3096268, 114.2556445 22.3102977, 114.2556801 22.3103957, 114.2559426 22.3110273, 114.2561337 22.3114613, 114.2563546 22.3118977, 114.2567393 22.3125023, 114.2571023 22.3130442, 114.2574334 22.3134259, 114.2576231 22.3136144, 114.2577923 22.3137867, 114.2581126 22.3140864)",900
1190,307391329,primary,2.0,64.65599999999999,50,,1,111812619,307391332,"LINESTRING (114.2554221 22.3096268, 114.2554986 22.3097191, 114.2556046 22.3097817, 114.2557272 22.3098071, 114.2558519 22.3097923, 114.2559636 22.309739)",900
1191,307391339,primary,2.0,46.205999999999996,50,,1,"[84809514, 437426916]",307391329,"LINESTRING (114.2554818 22.3092395, 114.2554297 22.3093037, 114.2553956 22.3093775, 114.2553814 22.3094567, 114.2554012 22.3095685, 114.2554221 22.3096268)",900
1192,307391332,primary,2.0,3.728,50,,1,437528267,307391333,"LINESTRING (114.2559636 22.309739, 114.2559889 22.309715)",900
1193,307391526,primary,2.0,80.849,50,寶順路 Po Shun Road,1,678619183,307391332,"LINESTRING (114.2560347 22.3104577, 114.2559576 22.3101362, 114.2559497 22.3099227, 114.2559592 22.3097974, 114.2559636 22.309739)",900
1194,307391333,secondary,2.0,61.908,50,唐明街 Tong Ming Street,1,126689040,1273056907,"LINESTRING (114.2559889 22.309715, 114.2561144 22.3097135, 114.2562462 22.3097182, 114.2563446 22.3097353, 114.2563628 22.3097385, 114.2563743 22.3097424, 114.2565747 22.3098105)",700
1195,307391333,primary,2.0,37.465,50,,1,252489076,1273056924,"LINESTRING (114.2559889 22.309715, 114.2560582 22.3096397, 114.256092 22.3095668, 114.2561064 22.3094885, 114.2561005 22.3094094)",900
1196,1273039806,primary,2.0,68.143,50,,1,27992972,307391339,"LINESTRING (114.2560548 22.3092984, 114.2559669 22.3092068, 114.2558492 22.3091504, 114.2557175 22.3091369, 114.2555894 22.3091679, 114.2554818 22.3092395)",900
1197,6474730911,primary,2.0,410.9790000000001,50,寶順路 Po Shun Road,1,"[437426912, 723620498, 690141044, 111812088]",307391339,"LINESTRING (114.2556733 22.3055647, 114.2556703 22.3056816, 114.2556476 22.3069326, 114.2556273 22.307645, 114.2556075 22.3081847, 114.2556058 22.3088522, 114.2555906 22.3089507, 114.2555825 22.308988, 114.2555784 22.3090006, 114.255567 22.3090476, 114.2555445 22.3091246, 114.2555399 22.3091406, 114.2554818 22.3092395)",900
1198,307391526,primary_link,1.0,124.78300000000002,50,,1,"[111812682, 111812684]",1273056907,"LINESTRING (114.2560347 22.3104577, 114.2559953 22.3101349, 114.2559848 22.3100496, 114.2559976 22.3099523, 114.2560304 22.3098861, 114.2561093 22.3098154, 114.2562139 22.3097782, 114.2563299 22.3097878, 114.2563606 22.3097904, 114.2563789 22.3097919, 114.2565747 22.3098105)",900
1199,1149594793,primary,3.0,582.4399999999999,50,寶順路 Po Shun Road,1,252482630,307391526,"LINESTRING (114.2590271 22.3147907, 114.258387 22.3141671, 114.2577041 22.3134908, 114.2573222 22.313066, 114.2569181 22.312542, 114.256486 22.3118403, 114.2562752 22.3113386, 114.2561242 22.3109065, 114.2560347 22.3104577)",900
1200,1026550252,residential,2.0,35.375,50,船街 Ship Street,0,88514664,308216802,"LINESTRING (114.1703809 22.2754963, 114.1706321 22.2757135)",400
