from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
1490607277,2391851733,1800,27.6840,0.027684,0.15,4,0,0,A
3808791646,2391815771,1800,1930.0250,1.930025,0.15,4,0,0,A
2391851733,1490607277,1800,28.1320,0.028132,0.15,4,0,0,A
2391851733,2391851752,1800,100.8860,0.100886,0.15,4,0,0,A
1490607323,1490607324,2400,11.5190,0.011519,0.15,4,0,0,F
1490607323,2391851758,1800,14.9750,0.014975,0.15,4,0,0,A
1490607324,1490607277,1800,131.7140,0.131714,0.15,4,0,0,A
2391851758,1490607324,1800,266.5780,0.266578,0.15,4,0,0,A
1490607336,1490607179,2400,2993.7790,2.993779,0.15,4,0,0,F
1490607336,1490607277,2400,315.7600,0.31576,0.15,4,0,0,F
3808791647,2391851733,1800,632.6430,0.632643,0.15,4,0,0,A
2391851752,611075084,2400,274.8600,0.27486,0.15,4,0,0,F
2391851752,1490607323,1800,26.5020,0.026502,0.15,4,0,0,A
2923606780,611075562,2400,1795.9540,1.795954,0.15,4,0,0,F
3939124521,8009990460,2400,16.5180,0.016518,0.15,4,0,0,F
3536528788,3536528826,2400,183.7990,0.183799,0.15,4,0,0,F
8009990459,3939124519,2400,15.7140,0.015714,0.15,4,0,0,F
3757847137,5479993981,2400,13.0100,0.01301,0.15,4,0,0,F
5479993981,4483729198,2400,2402.1510,2.402151,0.15,4,0,0,F
5479993981,4923102849,2400,30.9130,0.030913,0.15,4,0,0,F
3939124519,611074942,2400,1941.1460,1.941146,0.15,4,0,0,F
3939124519,3939124521,2400,37.7980,0.037798,0.15,4,0,0,F
8009990460,671439805,2400,1138.2050,1.138205,0.15,4,0,0,F
8009990460,8009990459,2400,39.4170,0.039417,0.15,4,0,0,F
3977933580,611075244,2400,1981.3600,1.98136,0.15,4,0,0,F
10032129071,10032129053,2400,18.8700,0.01887,0.15,4,0,0,F
10027856886,611075625,2400,134.4000,0.1344,0.15,4,0,0,F
10027856886,5590306829,2400,26.6440,0.026644,0.15,4,0,0,F
5590306837,4604787179,2400,1611.1370,1.611137,0.15,4,0,0,F
9256584597,9256584602,2400,50.1550,0.050155,0.15,4,0,0,F
4483729199,671395623,2400,1182.2170,1.182217,0.15,4,0,0,F
4483729199,611074863,2400,27.1700,0.02717,0.15,4,0,0,F
4604787043,4604787067,2400,1142.5740,1.142574,0.15,4,0,0,F
4604787043,611075703,2400,1484.9010,1.484901,0.15,4,0,0,F
4604787067,611075703,2400,348.2290,0.348229,0.15,4,0,0,F
4604787161,4604787168,2400,36.0010,0.036001,0.15,4,0,0,F
4604787171,4604787170,2400,20.2330,0.020233,0.15,4,0,0,F
4604787171,4604787161,2400,26.6340,0.026634,0.15,4,0,0,F
4604787179,4604787201,2400,1092.8810,1.092881,0.15,4,0,0,F
4604787180,4604787171,2400,439.8440,0.439844,0.15,4,0,0,F
4604787201,1490607093,2400,891.1980,0.891198,0.15,4,0,0,F
4605618144,1490607336,2400,2582.2900,2.58229,0.15,4,0,0,F
4605618128,4605618146,2400,43.2790,0.043279,0.15,4,0,0,F
4605618146,4605618129,2400,18.7840,0.018784,0.15,4,0,0,F
4605618146,2923606780,2400,182.5090,0.182509,0.15,4,0,0,F
4605618129,4605618144,2400,189.3790,0.189379,0.15,4,0,0,F
4605618129,4605618128,2400,23.4820,0.023482,0.15,4,0,0,F
4906760573,4906760574,2400,15.6510,0.015651,0.15,4,0,0,F
4906760574,3977933580,2400,444.3300,0.44433,0.15,4,0,0,F
4906760574,10032129071,2400,33.6970,0.033697,0.15,4,0,0,F
5479993983,5480002191,2400,2634.4000,2.6344,0.15,4,0,0,F
5479993983,5479993982,2400,32.7480,0.032748,0.15,4,0,0,F
5479993982,5479993981,2400,26.9140,0.026914,0.15,4,0,0,F
5479993982,4923102857,2400,24.9580,0.024958,0.15,4,0,0,F
5480002191,5480002190,2400,22.5550,0.022555,0.15,4,0,0,F
5480002190,10034204580,2400,604.3910,0.604391,0.15,4,0,0,F
5480002190,5480002192,2400,32.9950,0.032995,0.15,4,0,0,F
10034204580,611075254,2400,1649.8020,1.649802,0.15,4,0,0,F
10034204580,10034225114,1200,636.2920,0.395374501,0.15,4,0,0,F
5480002192,5480002193,2400,21.6880,0.021688,0.15,4,0,0,F
5480002193,5479993982,2400,2632.2200,2.63222,0.15,4,0,0,F
5480002193,5480002191,2400,34.0440,0.034044,0.15,4,0,0,F
5590306825,1490606872,2400,39.3900,0.03939,0.15,4,0,0,F
9256584602,1490606889,2400,1377.5580,1.377558,0.15,4,0,0,F
10027856945,1490606958,2400,1885.3540,1.885354,0.15,4,0,0,F
10032129053,4906760573,2400,32.7310,0.032731,0.15,4,0,0,F
11076695789,611075254,2400,420.1670,0.420167,0.15,4,0,0,F
11076695789,10033992962,2400,55.5430,0.034512906,0.15,4,0,0,F
10034225114,10034225115,2400,21.5290,0.021529,0.15,4,0,0,F
10034225108,10034225019,2400,615.0840,0.615084,0.15,4,0,0,F
10034225108,10034225114,2400,51.3920,0.031933588,0.15,4,0,0,F
10034225115,611075227,2400,350.5360,0.350536,0.15,4,0,0,F
10034225115,10034225107,2400,52.3860,0.032551232,0.15,4,0,0,F
10925220941,3536528802,2400,470.3770,0.470377,0.15,4,0,0,F
27017780,671489383,2400,161.3080,0.161308,0.15,4,0,0,F
27017780,3124134017,2400,47.1700,0.04717,0.15,4,0,0,F
671489383,10031802588,3600,3754.0080,3.754008,0.15,4,0,0,F
3124134017,3447404551,2400,303.2720,0.303272,0.15,4,0,0,F
27017820,2294134599,2400,71.4900,0.07149,0.15,4,0,0,F
27017820,2294134584,2400,32.2690,0.032269,0.15,4,0,0,F
2294134599,2294134749,2400,2734.4160,2.734416,0.15,4,0,0,F
27017837,2020213050,2400,1348.0120,1.348012,0.15,4,0,0,F
27017837,2020212861,2400,617.8300,0.61783,0.15,4,0,0,F
2020213050,1119142454,2400,305.3990,0.305399,0.15,4,0,0,F
2020212861,2299661976,2400,32.4950,0.032495,0.15,4,0,0,F
2020212861,2020212859,2400,12.9310,0.012931,0.15,4,0,0,F
27017854,2299663022,2400,2180.0990,2.180099,0.15,4,0,0,F
2299663022,2020428739,2400,34.9180,0.034918,0.15,4,0,0,F
2299663022,2299663016,2400,20.5100,0.02051,0.15,4,0,0,F
27017861,2299663395,2400,2203.4130,2.203413,0.15,4,0,0,F
27017861,2299663306,2400,34.1050,0.034105,0.15,4,0,0,F
2299663395,5100363842,2400,260.3230,0.260323,0.15,4,0,0,F
2299663306,2299663297,2400,23.6900,0.02369,0.15,4,0,0,F
179379551,2020163662,2400,173.8810,0.173881,0.15,4,0,0,F
179379551,1490607366,2400,59.6880,0.059688,0.15,4,0,0,F
2020163662,10027569253,2400,57.4370,0.057437,0.15,4,0,0,F
1490607366,10027569715,2400,3962.5670,3.962567,0.15,4,0,0,F
671489358,1654014826,2400,194.7620,0.194762,0.15,4,0,0,F
671489358,3447404551,2400,646.3040,0.646304,0.15,4,0,0,F
1654014826,10027856725,2400,2914.5170,2.914517,0.15,4,0,0,F
