,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
169,3,2,0,1,15566.265999999998,42,366142944,48.8337764,2.244012,3,2.244012,48.8337764,,,5400.0,POINT (2.244012 48.8337764)
170,3,2,0,1,15566.265999999998,42,826014686,48.8394122,2.2431777,2,2.2431777,48.8394122,,,10800.0,POINT (2.2431777 48.8394122)
171,3,2,1,0,24421.043999999998,43,30624829,48.8404495,2.2316167,5,2.2316167,48.8404495,,,18200.0,POINT (2.2316167 48.8404495)
172,3,2,1,0,24421.043999999998,43,1426068760,48.8410714,2.2264329,3,2.2264329,48.8410714,,,4500.0,POINT (2.2264329 48.8410714)
173,3,2,1,0,24421.043999999998,43,4474249044,48.8511888,2.2235033,2,2.2235033,48.8511888,,,7200.0,POINT (2.2235033 48.8511888)
174,3,2,1,0,24421.043999999998,43,233369678,48.8416633,2.2213035,4,2.2213035,48.8416633,,,8000.0,POINT (2.2213035 48.8416633)
175,3,2,1,1,26285.030999999995,44,358466962,48.8482671,2.2422994,3,2.2422994,48.8482671,motorway_junction,1,16000.0,POINT (2.2422994 48.8482671)
176,3,2,1,1,26285.030999999995,44,128650484,48.8503471,2.2377744,3,2.2377744,48.8503471,,,4900.0,POINT (2.2377744 48.8503471)
177,3,2,1,1,26285.030999999995,44,25077273,48.8512079,2.2519666,3,2.2519666,48.8512079,motorway_junction,,11600.0,POINT (2.2519666 48.8512079)
178,3,2,1,1,26285.030999999995,44,269264381,48.847998,2.246293,3,2.246293,48.847998,,,5400.0,POINT (2.246293 48.847998)
179,3,3,0,0,43853.873,45,112413017,48.8320763,2.2530784,4,2.2530784,48.8320763,,,15400.0,POINT (2.2530784 48.8320763)
180,3,3,0,0,43853.873,45,208911944,48.8352603,2.2584987,3,2.2584987,48.8352603,,,5700.0,POINT (2.2584987 48.8352603)
181,3,3,0,0,43853.873,45,180275744,48.8386063,2.2697609,4,2.2697609,48.8386063,,,8100.0,POINT (2.2697609 48.8386063)
182,3,3,0,0,43853.873,45,260658717,48.838182,2.2564005,3,2.2564005,48.838182,,,10800.0,POINT (2.2564005 48.838182)
