<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
94181731,2864793308,1800,26.323,0.0315876,0.15,4,0,0,A
94181731,216025888,1800,660.303,1.320606,0.15,4,0,0,A
8118573667,94181731,1800,11.941,0.0143292,0.15,4,0,0,A
644090,1757697276,2800,774.489,0.9293868,0.15,4,0,0,A
123246622,1757697276,2800,320.237,0.640474,0.15,4,0,0,A
19405763,1757697276,2100,323.012,0.3876144,0.15,4,0,0,A
367946,123249015,4500,85.393,0.1024716,0.15,4,0,0,A
6018439807,367946,900,783.923,0.9407076,0.15,4,0,0,A
123455104,367946,4500,15.89,0.019068,0.15,4,0,0,A
123249015,654567033,2700,437.644,0.5251728,0.15,4,0,0,A
123249015,332434731,4500,25.053,0.0300636,0.15,4,0,0,A
1854603337,367950,2700,153.825,0.18459,0.15,4,0,0,A
367950,25095582,900,610.451,0.7325412,0.15,4,0,0,A
122627999,367950,1800,1543.975,1.85277,0.15,4,0,0,A
1854603337,17348292,1800,256.517,0.3078204,0.15,4,0,0,A
17348293,1854603337,1800,244.288,0.2931456,0.15,4,0,0,A
25095582,2401441954,1800,937.325,1.12479,0.15,4,0,0,A
94248444,25095582,1400,416.615,0.499938,0.15,4,0,0,A
7112415811,367979,1800,5.602,0.0067224,0.15,4,0,0,A
420670204,367979,1800,33.56,0.040272,0.15,4,0,0,A
367917324,367979,2100,1472.475,1.76697,0.15,4,0,0,A
7112415811,7112415807,1800,56.893,0.0682716,0.15,4,0,0,A
7112415807,7112415811,1800,69.695,0.083634,0.15,4,0,0,A
6554662989,420670204,1800,1483.642,1.7803704,0.15,4,0,0,A
332476877,420670204,1800,134.39,0.161268,0.15,4,0,0,A
367917324,621326844,2800,44.257,0.0531084,0.15,4,0,0,A
621326844,367917324,2800,75.737,0.0908844,0.15,4,0,0,A
355323671,367989,1400,4.874,0.009748,0.15,4,0,0,A
367989,2481752356,700,471.578,0.943156,0.15,4,0,0,A
390306,367989,1400,441.784,0.5301408,0.15,4,0,0,A
355323671,5333781034,1400,427.068,0.854136,0.15,4,0,0,A
2481752356,6554662994,2800,127.071,0.1524852,0.15,4,0,0,A
247352896,2481752356,1400,671.524,0.8058288,0.15,4,0,0,A
368001,268212125,3600,229.797,0.2757564,0.15,4,0,0,A
247754377,368001,3600,261.694,0.523388,0.15,4,0,0,A
368093,368001,1800,642.667,0.7712004,0.15,4,0,0,A
268212125,268212010,1400,37.681,0.0452172,0.15,4,0,0,A
268212125,382053,4500,38.55,0.04626,0.15,4,0,0,A
25675624,268212125,1400,146.42,0.175704,0.15,4,0,0,A
247754377,235830506,2700,60.752,0.0729024,0.15,4,0,0,A
235830503,247754377,2700,56.269,0.0675228,0.15,4,0,0,A
247754373,247754377,2700,63.989,0.0767868,0.15,4,0,0,A
368093,6225709029,1400,1465.082,2.930164,0.15,4,0,0,A
268210893,368093,2700,194.925,0.23391,0.15,4,0,0,A
1088436936,368058,1400,19.516,0.0234192,0.15,4,0,0,A
707883928,368058,1400,536.772,0.6441264,0.15,4,0,0,A
368058,333674878,1800,1006.391,1.2076692,0.15,4,0,0,A
1659448482,368058,1800,308.238,0.3698856,0.15,4,0,0,A
177308681,1088436936,1400,195.287,0.2343444,0.15,4,0,0,A
1088436936,1659448493,1800,304.076,0.3648912,0.15,4,0,0,A
333674495,1088436936,1800,1006.428,1.2077136,0.15,4,0,0,A
707883928,619543021,1400,30.386,0.0364632,0.15,4,0,0,A
15378858,707883928,1400,29.996,0.0359952,0.15,4,0,0,A
333674878,333674939,1800,22.399,0.0268788,0.15,4,0,0,A
333674878,4359343926,1400,43.501,0.087002,0.15,4,0,0,A
333674495,333674878,1400,23.038,0.046076,0.15,4,0,0,A
368068,333674495,1800,36.414,0.0436968,0.15,4,0,0,A
