,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
460,5,8,None,None,80478.73800000001,118,4486516590,51.4864136,0.0182991,3,0.0182991,51.4864136,,,4800.0,POINT (0.0182991 51.4864136)
461,5,9,None,None,53684.008000000016,119,1813453707,51.4855166,0.1024948,3,0.1024948,51.4855166,mini_roundabout,,12600.0,POINT (0.1024948 51.4855166)
462,5,9,None,None,53684.008000000016,119,32439591,51.4909035,0.1517355,3,0.1517355,51.4909035,,,8400.0,POINT (0.1517355 51.4909035)
463,5,9,None,None,53684.008000000016,119,36111527,51.5017911,0.1214178,3,0.1214178,51.5017911,,,5400.0,POINT (0.1214178 51.5017911)
464,5,9,None,None,53684.008000000016,119,1700393542,51.4903633,0.1557025,3,0.1557025,51.4903633,,,4200.0,POINT (0.1557025 51.4903633)
465,5,10,None,None,40864.13900000001,120,382936484,51.480514,0.175684,3,0.175684,51.480514,mini_roundabout,,12600.0,POINT (0.175684 51.480514)
466,5,10,None,None,40864.13900000001,120,32438812,51.4887354,0.1671737,3,0.1671737,51.4887354,,,5400.0,POINT (0.1671737 51.4887354)
467,5,10,None,None,40864.13900000001,120,210555,51.5107376,0.1921056,3,0.1921056,51.5107376,,,9600.0,POINT (0.1921056 51.5107376)
468,5,10,None,None,40864.13900000001,120,6797470879,51.5033348,0.2271726,3,0.2271726,51.5033348,,,5400.0,POINT (0.2271726 51.5033348)
469,5,11,None,None,149616.429,121,210925842,51.5026076,0.2678193,3,0.2678193,51.5026076,,,20000.0,POINT (0.2678193 51.5026076)
470,5,11,None,None,149616.429,121,26262500,51.4904345,0.2934261,3,0.2934261,51.4904345,,,4200.0,POINT (0.2934261 51.4904345)
471,5,11,None,None,149616.429,121,204137,51.4969842,0.2767353,3,0.2767353,51.4969842,,,8400.0,POINT (0.2767353 51.4969842)
472,5,11,None,None,149616.429,121,442550443,51.4857986,0.273931,3,0.273931,51.4857986,,,4200.0,POINT (0.273931 51.4857986)
473,6,0,None,None,75568.51800000001,122,1588921064,51.5281876,-0.4987112,3,-0.4987112,51.5281876,,,18000.0,POINT (-0.4987112 51.5281876)
474,6,0,None,None,75568.51800000001,122,1588921722,51.5529118,-0.5258858,3,-0.5258858,51.5529118,,,18000.0,POINT (-0.5258858 51.5529118)
475,6,0,None,None,75568.51800000001,122,26973832,51.5447817,-0.4827448,3,-0.4827448,51.5447817,,,5400.0,POINT (-0.4827448 51.5447817)
476,6,0,None,None,75568.51800000001,122,283645833,51.5436461,-0.5197672,3,-0.5197672,51.5436461,,,7200.0,POINT (-0.5197672 51.5436461)
477,6,1,None,None,54772.06399999998,123,212345,51.5493971,-0.4333658,3,-0.4333658,51.5493971,motorway_junction,,9600.0,POINT (-0.4333658 51.5493971)
478,6,1,None,None,54772.06399999998,123,212361,51.551399,-0.446264,3,-0.446264,51.551399,,,6000.0,POINT (-0.446264 51.551399)
479,6,1,None,None,54772.06399999998,123,25726705,51.5273217,-0.4522003,3,-0.4522003,51.5273217,,,7200.0,POINT (-0.4522003 51.5273217)
480,6,1,None,None,54772.06399999998,123,1451195499,51.5115288,-0.4509792,1,-0.4509792,51.5115288,,,1800.0,POINT (-0.4509792 51.5115288)
481,6,2,None,None,76307.34000000005,124,10804906,51.5361576,-0.3901243,3,-0.3901243,51.5361576,,,13200.0,POINT (-0.3901243 51.5361576)
